Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Number_of_Customers,Engagement_Score2,Engagement_Score3
CID14875,Alpha Innovations,Search,Men 18-24,92,Website,13.04,127.93,40.5,Chicago,Spanish,7090,32407,60.02,Outdoor Adventurers,10/23/2023,703,57.02,60.02
CID14876,Alpha Innovations,Display,Women 35-44,91,Facebook,7.07,591.22,7.08,Houston,German,4830,30457,77.11,Tech Enthusiasts,12/13/2023,513,74.11,77.11
CID14877,TechCorp,Search,Men 25-34,87,YouTube,16.66,856.31,47.23,Miami,English,7180,25711,81.55,Tech Enthusiasts,4/5/2024,127,85.55,81.55
CID14878,NexGen Systems,Social Media,Men 25-34,18,Instagram,11,872.96,27.58,New York,Spanish,6961,20620,98.64,Health & Wellness,8/10/2024,816,102.64,98.64
CID14879,Alpha Innovations,Display,Women 25-34,14,Email,3.63,108.71,12.89,New York,French,5571,48363,54.67,Health & Wellness,6/28/2024,786,51.67,48.67
CID14880,DataTech Solutions,Influencer,Women 25-34,21,Website,10.57,714.85,23.99,Los Angeles,English,6132,18898,56.01,Health & Wellness,4/23/2024,796,53.01,56.01
CID14881,Innovate Industries,Search,Women 35-44,22,Facebook,13.59,273.55,47.83,New York,French,4460,31371,70.12,Fashionistas,1/15/2024,977,67.12,70.12
CID14882,DataTech Solutions,Search,Men 18-24,92,Google Ads,19.88,208.06,57.84,New York,French,4011,25928,69.6,Foodies,12/10/2023,362,66.6,69.6
CID14883,TechCorp,Email,All Ages,98,Facebook,9.98,554.66,28.97,Houston,Spanish,2800,26560,78.22,Fashionistas,11/14/2023,604,75.22,78.22
CID14884,Alpha Innovations,Influencer,Men 25-34,10,Email,6.99,956.68,39.86,Miami,French,8856,23567,55.63,Health & Wellness,3/20/2024,626,52.63,49.63
CID14885,DataTech Solutions,Influencer,Women 25-34,49,Google Ads,9.96,832.35,20.91,Miami,German,4499,26838,66.77,Outdoor Adventurers,7/15/2024,578,63.77,66.77
CID14886,Innovate Industries,Email,Men 18-24,47,Instagram,4.06,356.34,16.34,Chicago,English,3562,30740,87.52,Health & Wellness,2/19/2024,618,84.52,87.52
CID14887,Alpha Innovations,Influencer,Women 35-44,50,Google Ads,9.34,625.05,39.12,Houston,German,5376,22111,71.72,Outdoor Adventurers,7/6/2024,617,68.72,71.72
CID14888,NexGen Systems,Email,Men 18-24,17,Email,5.17,606.65,22.98,Los Angeles,Spanish,1841,36777,51.04,Health & Wellness,10/27/2023,907,48.04,45.04
CID14889,Alpha Innovations,Social Media,Women 35-44,86,Website,10.53,766.12,20.35,Houston,French,14455,37258,57.25,Outdoor Adventurers,8/19/2024,573,54.25,57.25
CID14890,Alpha Innovations,Display,Women 35-44,17,YouTube,5.53,923.59,9.53,New York,English,4127,45387,82.58,Foodies,1/27/2024,355,79.58,82.58
CID14891,DataTech Solutions,Search,Women 25-34,29,Google Ads,14.41,487.94,51.22,Los Angeles,Spanish,9072,25261,71.28,Outdoor Adventurers,7/28/2024,545,75.28,71.28
CID14892,DataTech Solutions,Influencer,Women 25-34,84,Email,13.77,825.7,22.94,Houston,German,3353,23842,58.28,Health & Wellness,7/22/2024,157,55.28,52.28
CID14893,DataTech Solutions,Search,Women 35-44,30,Instagram,18.71,649.76,46.4,New York,English,9249,32349,91.26,Outdoor Adventurers,9/30/2023,111,88.26,91.26
CID14894,Innovate Industries,Influencer,Women 35-44,25,Facebook,9.04,683.35,25.47,Miami,French,9713,17860,73.07,Outdoor Adventurers,10/18/2023,236,70.07,73.07
CID14895,Alpha Innovations,Search,All Ages,55,Google Ads,17.66,646.28,44.05,Houston,English,6610,38451,74.05,Fashionistas,11/10/2023,789,71.05,74.05
CID14896,DataTech Solutions,Display,Men 18-24,14,Instagram,3.2,219.99,8.3,Los Angeles,English,2112,48575,89.38,Outdoor Adventurers,8/15/2024,241,86.38,89.38
CID14897,NexGen Systems,Influencer,Women 25-34,49,Email,14.91,458.28,28.87,Chicago,German,9188,17963,58.34,Fashionistas,8/7/2024,351,55.34,52.34
CID14898,Innovate Industries,Social Media,Men 18-24,50,Facebook,11.4,813.13,27.49,Chicago,German,8484,25441,73.14,Fashionistas,10/30/2023,518,70.14,73.14
CID14899,TechCorp,Search,Women 35-44,96,Instagram,18.02,179.84,56.08,Chicago,German,9207,37446,87.36,Tech Enthusiasts,8/8/2024,712,84.36,87.36
CID14900,Innovate Industries,Social Media,Women 25-34,26,Facebook,17.19,933.29,19.77,New York,English,10860,49938,72.12,Foodies,7/22/2024,760,76.12,72.12
CID14901,DataTech Solutions,Email,All Ages,43,YouTube,5.23,627.95,11.95,Los Angeles,Spanish,4863,29403,77.63,Outdoor Adventurers,10/24/2023,405,74.63,77.63
CID14902,NexGen Systems,Email,Men 18-24,49,Instagram,1.58,931.69,22.49,Chicago,French,4534,39300,88.74,Outdoor Adventurers,8/5/2024,933,85.74,88.74
CID14903,DataTech Solutions,Display,Women 35-44,66,YouTube,5.29,225.54,9.64,Los Angeles,Spanish,3201,37878,83.14,Tech Enthusiasts,7/17/2024,273,80.14,83.14
CID14904,Innovate Industries,Email,Men 18-24,96,Facebook,9.81,503.42,17.12,Los Angeles,German,2685,25924,73,Tech Enthusiasts,8/12/2024,810,70,73
CID14905,Innovate Industries,Influencer,Men 25-34,79,Instagram,6.99,656.21,25.21,Chicago,German,3938,21175,93.42,Foodies,2/7/2024,870,97.42,93.42
CID14906,Alpha Innovations,Email,Men 18-24,49,Google Ads,7.39,215.62,21.72,New York,English,3576,31331,74.57,Fashionistas,3/18/2024,415,71.57,74.57
CID14907,NexGen Systems,Social Media,All Ages,27,Email,16.9,375.7,14.46,New York,Spanish,10226,15091,59.45,Tech Enthusiasts,2/8/2024,441,56.45,53.45
CID14908,TechCorp,Influencer,Men 25-34,91,Facebook,10.25,496.95,39.37,Houston,Spanish,3763,19943,76.43,Outdoor Adventurers,11/18/2023,904,80.43,76.43
CID14909,Alpha Innovations,Influencer,Women 35-44,33,Google Ads,14.74,927.96,31.87,Chicago,German,9409,17534,65.64,Foodies,1/14/2024,797,62.64,65.64
CID14910,NexGen Systems,Influencer,Men 25-34,62,Website,8.44,321.3,24.74,Miami,Spanish,8102,19185,59.77,Foodies,3/22/2024,151,56.77,59.77
CID14911,NexGen Systems,Social Media,Men 18-24,55,YouTube,16.93,220.12,17.55,Chicago,French,12970,19523,78.1,Health & Wellness,9/9/2024,626,75.1,78.1
CID14912,TechCorp,Influencer,Men 25-34,18,YouTube,14.32,897.48,37.04,Miami,German,5989,28151,84.52,Tech Enthusiasts,9/21/2023,872,88.52,84.52
CID14913,Alpha Innovations,Email,Men 18-24,25,Email,8.33,791.33,20.45,Los Angeles,French,3754,22070,54.25,Foodies,4/5/2024,505,51.25,48.25
CID14914,DataTech Solutions,Display,Men 18-24,75,Google Ads,6.02,761.84,9.14,Miami,French,3975,32612,68.16,Foodies,7/7/2024,413,65.16,68.16
CID14915,TechCorp,Influencer,All Ages,80,Facebook,9.9,262.4,26.14,Los Angeles,English,3694,22550,75.17,Tech Enthusiasts,6/13/2024,119,72.17,75.17
CID14916,Innovate Industries,Display,Men 18-24,56,Email,2.15,790.42,7.76,Los Angeles,English,3872,35033,57.83,Foodies,11/25/2023,547,54.83,51.83
CID14917,Alpha Innovations,Social Media,All Ages,43,Facebook,16.46,934.39,16.54,Houston,English,9721,47613,71.18,Outdoor Adventurers,1/10/2024,518,68.18,71.18
CID14918,NexGen Systems,Social Media,Women 35-44,55,Google Ads,9.72,897.79,18.83,Los Angeles,Spanish,5691,27593,69.67,Foodies,1/18/2024,509,66.67,69.67
CID14919,Innovate Industries,Search,Women 35-44,74,Email,14.31,733.46,51.64,Los Angeles,Spanish,10590,22063,59.25,Outdoor Adventurers,6/3/2024,553,56.25,53.25
CID14920,TechCorp,Search,Men 18-24,25,Facebook,12.16,998.47,44.54,New York,English,4577,26091,71.08,Health & Wellness,4/28/2024,763,68.08,71.08
CID14921,Innovate Industries,Email,Men 18-24,46,Website,4.43,814.87,18.25,Los Angeles,French,2322,28944,58,Foodies,7/25/2024,580,55,58
CID14922,DataTech Solutions,Influencer,Men 25-34,84,YouTube,10.56,184.35,38.03,Chicago,German,3950,18738,84.7,Outdoor Adventurers,5/22/2024,660,88.7,84.7
CID14923,Alpha Innovations,Search,Women 35-44,46,Email,17.38,233.8,57.32,Chicago,Spanish,5281,25448,55.49,Tech Enthusiasts,12/13/2023,526,52.49,49.49
CID14924,NexGen Systems,Email,Men 25-34,21,Facebook,8.86,412.88,12.57,Miami,German,1890,22645,75.31,Outdoor Adventurers,11/16/2023,457,79.31,75.31
CID14925,TechCorp,Influencer,All Ages,28,YouTube,14.19,483.07,20.92,Houston,German,9747,22211,80.35,Outdoor Adventurers,2/8/2024,644,77.35,80.35
CID14926,NexGen Systems,Email,Women 35-44,17,Instagram,8.5,905.49,17.77,Chicago,Spanish,3322,36711,89.49,Fashionistas,3/25/2024,434,86.49,89.49
CID14927,NexGen Systems,Search,Women 35-44,35,YouTube,18.57,969.25,56.66,New York,French,11374,39298,79.54,Foodies,4/28/2024,197,76.54,79.54
CID14928,NexGen Systems,Email,Women 25-34,53,Instagram,3.93,100.49,15.83,Houston,German,1042,33961,98.74,Health & Wellness,1/4/2024,660,102.74,98.74
CID14929,Alpha Innovations,Display,All Ages,94,Website,4.45,225.78,17.95,Chicago,English,5235,47589,55.25,Foodies,12/25/2023,269,52.25,55.25
CID14930,Alpha Innovations,Influencer,All Ages,88,Email,9.48,325.33,29.06,Miami,French,6095,19166,50.67,Health & Wellness,10/22/2023,859,47.67,44.67
CID14931,Alpha Innovations,Display,Women 35-44,59,Email,3.49,160.22,18.52,Houston,French,2977,33198,53.37,Tech Enthusiasts,8/10/2024,540,50.37,47.37
CID14932,TechCorp,Display,Women 25-34,72,Email,3.28,473.9,6.82,Miami,Spanish,3936,46471,55.93,Fashionistas,2/10/2024,377,52.93,49.93
CID14933,NexGen Systems,Search,Women 35-44,30,Email,14.38,530.3,45.45,Los Angeles,French,5642,34699,52.3,Outdoor Adventurers,4/1/2024,204,49.3,46.3
CID14934,Innovate Industries,Email,Women 25-34,37,Facebook,5.15,118.99,16.76,Los Angeles,French,4568,23325,74.89,Fashionistas,7/3/2024,639,78.89,74.89
CID14935,Innovate Industries,Email,Men 18-24,18,Website,2.55,874.69,20.08,Chicago,French,3226,22811,59.85,Outdoor Adventurers,5/21/2024,328,56.85,59.85
CID14936,TechCorp,Influencer,Women 25-34,18,Google Ads,12.4,927.14,32.42,New York,English,9588,24625,71.49,Foodies,8/8/2024,209,75.49,71.49
CID14937,DataTech Solutions,Email,Men 18-24,79,Email,8.21,835.72,20.97,Los Angeles,Spanish,3286,34114,55.2,Tech Enthusiasts,1/23/2024,645,52.2,49.2
CID14938,Innovate Industries,Social Media,Men 18-24,93,Email,15.73,327.98,24.86,Houston,French,12688,41340,58.47,Foodies,10/13/2023,193,55.47,52.47
CID14939,TechCorp,Social Media,Women 35-44,34,Website,17.52,396.83,16.95,Houston,French,10486,42751,64.02,Fashionistas,6/17/2024,939,61.02,64.02
CID14940,NexGen Systems,Search,Men 18-24,49,Google Ads,13.41,268.44,46.19,Los Angeles,English,5134,31363,68.15,Tech Enthusiasts,7/30/2024,342,65.15,68.15
CID14941,NexGen Systems,Display,Men 18-24,60,Website,3.45,253.45,14.28,Miami,Spanish,7391,42787,59.32,Fashionistas,8/25/2024,772,56.32,59.32
CID14942,Innovate Industries,Search,Men 18-24,66,Email,13.81,600.75,52.06,New York,Spanish,4946,24951,59.4,Fashionistas,12/23/2023,186,56.4,53.4
CID14943,Alpha Innovations,Social Media,Women 25-34,68,Facebook,15.18,779,19.54,Chicago,Spanish,13113,40996,72.08,Health & Wellness,2/4/2024,246,76.08,72.08
CID14944,Innovate Industries,Email,Men 25-34,63,Google Ads,6.08,632.81,26.73,Houston,French,1598,27810,68.88,Health & Wellness,12/1/2023,119,65.88,68.88
CID14945,TechCorp,Search,Women 25-34,56,YouTube,17.97,909.64,40.32,Miami,Spanish,6885,28586,82.26,Tech Enthusiasts,4/29/2024,409,86.26,82.26
CID14946,Alpha Innovations,Social Media,All Ages,20,Facebook,17.68,106.16,20.94,Los Angeles,Spanish,10521,18208,75.12,Fashionistas,6/3/2024,675,72.12,75.12
CID14947,TechCorp,Display,Men 25-34,99,Email,7.22,959.25,13.99,Chicago,German,4231,37118,50.26,Outdoor Adventurers,2/26/2024,830,47.26,44.26
CID14948,Alpha Innovations,Social Media,Women 35-44,42,Instagram,13.7,201.51,26.19,Miami,English,10536,40186,87.13,Outdoor Adventurers,6/1/2024,139,84.13,87.13
CID14949,NexGen Systems,Influencer,All Ages,61,YouTube,8.51,221.88,21.19,New York,Spanish,9225,15261,75.97,Fashionistas,6/29/2024,138,72.97,75.97
CID14950,DataTech Solutions,Email,Women 35-44,77,Google Ads,4.88,287.34,19.33,Houston,French,1829,32039,74.81,Foodies,1/24/2024,142,71.81,74.81
CID14951,TechCorp,Display,All Ages,83,Website,3.76,647.75,10.98,Houston,English,6152,47940,56.59,Outdoor Adventurers,10/17/2023,397,53.59,56.59
CID14952,TechCorp,Influencer,Men 18-24,84,Facebook,13.3,803.77,24.09,Houston,Spanish,4485,17850,70.95,Fashionistas,9/12/2023,467,67.95,70.95
CID14953,Innovate Industries,Influencer,All Ages,25,Website,14.46,716.06,37.44,Chicago,French,4434,26484,64.11,Fashionistas,5/12/2024,793,61.11,64.11
CID14954,Alpha Innovations,Influencer,Men 25-34,65,Google Ads,8.6,556.35,20.02,Houston,French,9419,15057,67.74,Fashionistas,3/15/2024,873,64.74,67.74
CID14955,Innovate Industries,Search,Women 25-34,23,Email,18.9,724.99,41.38,Chicago,English,6002,33055,58.28,Outdoor Adventurers,6/7/2024,859,55.28,52.28
CID14956,TechCorp,Display,Men 18-24,93,YouTube,3.99,574.78,16.19,Chicago,German,5871,31903,75.82,Outdoor Adventurers,6/25/2024,827,72.82,75.82
CID14957,Innovate Industries,Search,Men 18-24,27,Website,13.12,480.98,44.48,Miami,English,8685,24944,60.4,Health & Wellness,8/4/2024,709,57.4,60.4
CID14958,Innovate Industries,Influencer,All Ages,100,Facebook,13.22,311.17,26.29,Miami,Spanish,3179,24624,76.77,Outdoor Adventurers,9/21/2023,100,73.77,76.77
CID14959,Alpha Innovations,Social Media,Women 25-34,34,Email,13.39,108.42,20.73,Houston,Spanish,12187,30283,59.53,Health & Wellness,12/15/2023,414,56.53,53.53
CID14960,NexGen Systems,Search,Women 35-44,86,Instagram,12.41,861.5,44.81,Chicago,Spanish,9658,31352,85.17,Health & Wellness,10/10/2023,358,82.17,85.17
CID14961,Alpha Innovations,Influencer,Men 18-24,86,Email,6.23,620.91,29.39,New York,French,4497,25712,51.17,Outdoor Adventurers,8/3/2024,1000,48.17,45.17
CID14962,TechCorp,Social Media,Men 18-24,36,Facebook,11.51,492.25,27.53,Chicago,English,12855,43945,74.47,Health & Wellness,5/21/2024,256,71.47,74.47
CID14963,NexGen Systems,Influencer,Men 18-24,38,Google Ads,9.97,869.84,31.22,Chicago,French,8438,26355,65.76,Foodies,1/3/2024,797,62.76,65.76
CID14964,TechCorp,Display,Men 25-34,95,Instagram,7.04,232.87,9.54,Chicago,German,6637,49348,99.4,Fashionistas,5/30/2024,921,103.4,99.4
CID14965,Innovate Industries,Search,Men 18-24,97,Website,16.67,659.63,58.82,Houston,Spanish,8265,37046,63.72,Foodies,10/25/2023,921,60.72,63.72
CID14966,Alpha Innovations,Email,Men 25-34,23,Website,5.88,626.85,11.36,Houston,English,3414,26655,60.99,Health & Wellness,4/18/2024,144,57.99,60.99
CID14967,TechCorp,Social Media,Women 35-44,16,Email,12.72,108.55,26.76,Miami,French,14526,22821,50.01,Outdoor Adventurers,12/18/2023,379,47.01,44.01
CID14968,Alpha Innovations,Influencer,Women 35-44,25,Google Ads,6.08,908.43,23.99,Miami,Spanish,9767,22891,67.28,Outdoor Adventurers,2/27/2024,214,64.28,67.28
CID14969,TechCorp,Display,All Ages,68,Website,2.63,431.15,5.89,New York,English,7407,48253,55.95,Health & Wellness,10/2/2023,331,52.95,55.95
CID14970,DataTech Solutions,Social Media,Women 25-34,25,Facebook,16.34,741.52,28.78,Miami,French,12313,14265,70.61,Outdoor Adventurers,12/19/2023,349,74.61,70.61
CID14971,Alpha Innovations,Social Media,Women 25-34,67,Website,8.93,271.44,28.83,Miami,English,8537,37065,63.87,Health & Wellness,7/24/2024,981,60.87,63.87
CID14972,Innovate Industries,Social Media,Men 25-34,48,Google Ads,12.61,797.1,19.09,Houston,French,8386,29926,72.75,Tech Enthusiasts,7/4/2024,479,76.75,72.75
CID14973,NexGen Systems,Display,Women 25-34,23,YouTube,6.01,859.29,19.02,Miami,English,2665,43608,82.11,Foodies,10/23/2023,452,86.11,82.11
CID14974,Innovate Industries,Display,Women 35-44,37,Instagram,6.07,105.05,11.74,Chicago,German,6070,42766,91.15,Tech Enthusiasts,6/10/2024,363,88.15,91.15
CID14975,Alpha Innovations,Email,Men 25-34,53,Email,6.95,311.53,20.57,New York,French,2949,36926,58.15,Outdoor Adventurers,6/16/2024,179,55.15,52.15
CID14976,NexGen Systems,Influencer,Men 25-34,32,Website,10.96,622.99,38.35,New York,French,6428,24978,58.62,Fashionistas,4/22/2024,362,55.62,58.62
CID14977,DataTech Solutions,Social Media,Women 35-44,19,Email,17.98,467.27,20.65,New York,French,11912,35794,55.73,Health & Wellness,2/5/2024,635,52.73,49.73
CID14978,Alpha Innovations,Search,All Ages,98,Email,12.42,804.32,50.93,Los Angeles,Spanish,11830,29953,50.78,Health & Wellness,12/2/2023,302,47.78,44.78
CID14979,TechCorp,Influencer,Women 25-34,18,Instagram,8.08,194.05,31.33,Chicago,Spanish,4493,20071,87.95,Fashionistas,4/6/2024,572,91.95,87.95
CID14980,Innovate Industries,Email,Men 25-34,50,Email,9.02,216.43,13.27,Chicago,German,4076,20351,56.51,Tech Enthusiasts,2/4/2024,438,53.51,50.51
CID14981,DataTech Solutions,Social Media,Women 25-34,66,Instagram,10.87,566.23,14.75,Chicago,German,6187,14802,87.41,Health & Wellness,9/5/2024,780,91.41,87.41
CID14982,TechCorp,Social Media,Men 25-34,18,Email,13.26,571.57,17.83,Chicago,Spanish,5182,32151,50.13,Tech Enthusiasts,12/2/2023,745,47.13,44.13
CID14983,Innovate Industries,Influencer,All Ages,57,Google Ads,9.87,200.77,23.22,Chicago,German,7460,15010,74.81,Tech Enthusiasts,11/10/2023,682,71.81,74.81
CID14984,TechCorp,Search,Men 18-24,65,Google Ads,12.73,275.9,52.64,New York,Spanish,6245,24720,65.04,Outdoor Adventurers,8/6/2024,740,62.04,65.04
CID14985,NexGen Systems,Influencer,Men 18-24,75,Google Ads,10.92,435.88,35.01,Houston,Spanish,9676,29324,66.69,Tech Enthusiasts,3/7/2024,891,63.69,66.69
CID14986,Alpha Innovations,Search,Women 35-44,25,Website,13.02,897.36,58.39,Houston,French,11574,39705,57.76,Tech Enthusiasts,10/9/2023,292,54.76,57.76
CID14987,NexGen Systems,Email,Men 25-34,80,Email,5.6,749.34,10.79,Chicago,German,2673,33320,51.75,Health & Wellness,4/8/2024,324,48.75,45.75
CID14988,Alpha Innovations,Social Media,Women 35-44,78,Google Ads,17.82,320.94,15.69,New York,English,12643,10808,67.03,Tech Enthusiasts,2/5/2024,952,64.03,67.03
CID14989,DataTech Solutions,Display,Men 18-24,28,Email,6.38,133.59,15.4,Chicago,Spanish,2108,42054,56.84,Fashionistas,6/28/2024,978,53.84,50.84
CID14990,DataTech Solutions,Search,Women 25-34,51,Email,16.22,728.98,55.93,Los Angeles,German,4211,28481,58.78,Foodies,7/12/2024,310,55.78,52.78
CID14991,DataTech Solutions,Social Media,Women 25-34,60,Website,9.5,668.81,21.68,Houston,German,5386,37799,59.22,Outdoor Adventurers,10/29/2023,578,56.22,59.22
CID14992,Alpha Innovations,Search,All Ages,30,Email,11.44,525.09,49.21,Houston,German,11326,30503,57.34,Fashionistas,3/25/2024,212,54.34,51.34
CID14993,Innovate Industries,Display,All Ages,93,Email,6.39,509.97,16.39,Los Angeles,English,5444,40191,59.43,Fashionistas,11/21/2023,737,56.43,53.43
CID14994,TechCorp,Social Media,Women 35-44,37,Website,10.99,587.34,25.37,New York,Spanish,5588,47899,59.06,Health & Wellness,3/31/2024,697,56.06,59.06
CID14995,Innovate Industries,Display,All Ages,14,Email,7.37,604.32,8.56,Houston,German,3741,38843,55.53,Foodies,8/4/2024,898,52.53,49.53
CID14996,TechCorp,Social Media,Men 18-24,70,Google Ads,14,321.99,28.8,Los Angeles,French,6953,34434,66.46,Foodies,10/25/2023,497,63.46,66.46
CID14997,TechCorp,Social Media,Women 35-44,83,Google Ads,16.72,956.78,25.46,Miami,French,7989,44818,67.76,Health & Wellness,3/3/2024,205,64.76,67.76
CID14998,Innovate Industries,Search,Men 25-34,34,Website,18.36,995.25,54.81,New York,English,6681,32751,59.39,Fashionistas,12/2/2023,552,56.39,59.39
CID14999,NexGen Systems,Email,Men 25-34,80,Facebook,8.54,405,19.13,Houston,German,1575,27695,74.16,Health & Wellness,11/18/2023,560,78.16,74.16
CID15000,NexGen Systems,Influencer,Women 35-44,21,Google Ads,9.86,866.82,31.73,New York,German,4003,29251,65.48,Foodies,6/21/2024,158,62.48,65.48
CID15001,NexGen Systems,Social Media,Men 18-24,94,Instagram,11.23,658.63,10.98,Los Angeles,German,6038,41629,92.91,Fashionistas,6/26/2024,503,89.91,92.91
CID15002,TechCorp,Display,Men 25-34,32,Instagram,6.17,112.78,18.67,Chicago,German,4907,47523,87.16,Fashionistas,1/11/2024,317,91.16,87.16
CID15003,DataTech Solutions,Influencer,Men 18-24,93,Google Ads,12.75,947.17,26.37,Houston,French,9874,22078,70.79,Fashionistas,8/11/2024,253,67.79,70.79
CID15004,Alpha Innovations,Influencer,Men 25-34,94,Website,12.89,459.94,23.08,Los Angeles,Spanish,3174,15032,61.75,Tech Enthusiasts,6/24/2024,345,58.75,61.75
CID15005,Innovate Industries,Search,Men 25-34,80,Website,13.71,303.86,40.12,Houston,German,4008,20400,59.12,Tech Enthusiasts,11/12/2023,631,56.12,59.12
CID15006,Alpha Innovations,Email,Women 25-34,65,Email,2.33,649.83,24.47,Chicago,German,2106,36517,55.05,Tech Enthusiasts,5/1/2024,433,52.05,49.05
CID15007,NexGen Systems,Social Media,All Ages,75,YouTube,9.22,555.68,22.44,New York,Spanish,11957,31985,77.16,Outdoor Adventurers,9/13/2023,950,74.16,77.16
CID15008,Innovate Industries,Search,Men 25-34,31,YouTube,14.52,945.18,45.17,Houston,German,4581,27401,76.69,Fashionistas,6/8/2024,607,80.69,76.69
CID15009,Alpha Innovations,Social Media,All Ages,34,YouTube,10.59,313.44,27.89,New York,French,9082,49804,81.78,Foodies,6/15/2024,626,78.78,81.78
CID15010,Alpha Innovations,Display,All Ages,25,Email,2.58,406.3,16.79,Chicago,Spanish,7027,46362,50.13,Foodies,1/6/2024,701,47.13,44.13
CID15011,Alpha Innovations,Influencer,Women 35-44,11,YouTube,10.29,911.96,34.71,Miami,Spanish,8052,15240,78.8,Tech Enthusiasts,2/28/2024,203,75.8,78.8
CID15012,Innovate Industries,Display,All Ages,43,Instagram,5.99,937.09,14.76,New York,French,2973,33719,94.29,Outdoor Adventurers,2/20/2024,333,91.29,94.29
